"id";"id_profesor";"id_centro";"curso_escolar_id";"fecha_registro";"D1_LID1";"D9_SO4";"D2_GE1";"D9_SO2";"D2_GE3";"D8_AP4";"D6_APD1";"D5_INT2";"D7_TC1";"D4_EE2";"D8_AP1";"D3_COM2";"D8_AP3";"D2_GE4";"D9_SO1";"D2_GE2";"D9_SO3";"D1_LID2";"D3_COM1";"D8_AP2";"D4_EE1";"D7_TC2";"D5_INT1";"D6_APD2";"P1_EJP1";"P3_ASO4";"P1_EJP3";"P2_AAP1";"P2_AAP3";"P3_ASO1";"P3_ASO3";"P1_EJP2";"P1_EJP4";"P2_AAP2";"P3_ASO2";"P2_AAP4";"A1_CF1";"A7_ASR2";"A2_INT1";"A6_DIS2";"A3_ESF1";"A5_COP2";"A4_COA1";"A1_CF2";"A5_COP1";"A4_COA2";"A6_DIS1";"A2_INT2";"A7_ASR1";"A3_ESF2";"F1_COP1";"F2_RES1";"F4_INT2";"F3_CON2";"F1_COP2";"F2_RES2";"F4_INT1";"F3_CON1";"CRD1";"CRSS1";"CRP1";"CRA1";"CRR1";"CRF1";"CRCC1";"CRD2";"CRP2";"CRA2";"CRF2";"CRCC2";"CRR2";"CRSS2";"D9_SO4X";"D9_SO2X";"D8_AP4X";"D5_INT2X";"D4_EE2X";"D3_COM2X";"D2_GE4X";"D2_GE2X";"D1_LID2X";"D8_AP2X";"D7_TC2X";"D6_APD2X";"P3_ASO4X";"P1_EJP2X";"P1_EJP4X";"P2_AAP2X";"P3_ASO2X";"P2_AAP4X";"A7_ASR2X";"A6_DIS2X";"A5_COP2X";"A1_CF2X";"A4_COA2X";"A2_INT2X";"A3_ESF2X";"F4_INT2X";"F1_COP2X";"F2_RES2X";"F3_CON2X";"SEGACOAL1X";"SEGPCON1X";"SEGACOAL2X";"SEGPCON2X";"SEGACOAL3X";"SEGPCON3X";"D_LID";"D_GE";"D_COM";"D_EE";"D_INT";"D_APD";"D_TC";"D_AP";"D_SO";"P_EJP21";"P_EJP22";"P_AAP21";"P_AAP22";"P_ASO21";"P_ASO22";"A_CF";"A_COP";"A_DIS";"A_ASR";"A_INT";"A_ESF";"A_COA";"F_COP";"F_RES";"F_CON";"F_INT";"P_CMR";"P_CMA";"SEGNoViol";"SEGNoAcoso";"SEGProfesorado";"SEGNoProbCond";"CRD";"CRP";"CRA";"CRF";"CRCC";"CRR";"CRSS";"DIRTot";"DIRComPart";"DIRGestion";"PROF_Ptot";"P_EJP";"P_AAP";"P_ASO";"ALUM_TOT";"ALUMConfianza";"ALUMCooper";"ALUMDis";"ALUMMot";"FAMcol_TOT";"ClimSEG";"EntornoFIS";"SATCENTRO_DIR_PROF";"SATCENTRO_DIR_PROF_AL";"SAT_AL_FAM";"SATTOT";"T_PROF_Ptot";"T_P_EJP";"T_P_AAP";"T_P_ASO";"T_ALUM_TOT";"T_ALUMConfianza";"T_ALUMCooper";"T_ALUMDis";"T_ALUMMot";"T_FAMcol_TOT";"CESTot";"T_CESTot";"T_DIRTot";"T_DIRComPart";"T_DIRGestion";"T_D_AP";"T_P_Ormot_Apr";"T_P_Ormot_Res";"T_SEGNoViol";"T_SEGNoAcoso";"T_SEGProfesorado";"T_SEGNoProbCond";"T_ClimSEG";"T_EntornoFIS";"T_SATTOT";"T_SATCENTRO_DIR_PROF";"T_SAT_AL_FAM";"T_SATCENTRO_DIR_PROF_AL"
533;"20110005";"00000011";2024;"2025-11-20 19:00:45";4;4;4;4;4;4;3;3;3;3;4;3;3;2;3;3;3;3;2;3;3;3;2;3;2;3;2;3;2;2;3;4;4;3;4;4;4;4;3;2;4;2;4;2;4;3;4;3;4;4;2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;4;2;3;3;4;2;2;2;3;3;3;4;3;3;3;3;3;3;2;2;3;2;2;2;4;4;4;3;3;2;3;3;3;3;-3;-3;-3;-3;-3;-3;7;15;5;6;5;6;6;12;10;4;4;6;4;4;6;8;8;8;6;6;6;7;5;6;6;6;12;11;27;-9;27;-9;6;6;8;6;7;7;7;72.00;24.00;36.00;28.00;8.00;10.00;10.00;49.00;14.00;15.00;8.00;12.00;23.00;36.00;27.00;33.00;41.00;14.00;47.00;16.88;6.49;21.40;30.56;47.23;35.88;46.10;63.68;48.40;37.75;195.00;27.06;35.25;39.21;33.00;40.89;24.35;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;41.56;43.50;39.19;43.44
534;"20110006";"00000011";2024;"2025-11-20 19:00:45";4;5;4;4;4;3;3;4;4;4;3;3;3;3;4;2;4;3;4;3;3;3;4;2;4;3;4;3;3;3;3;2;2;3;3;2;3;2;3;2;3;2;3;2;4;3;4;3;3;4;3;3;4;3;4;2;4;3;4;4;4;5;4;5;4;3;3;4;4;4;4;4;1;2;3;2;2;3;3;4;3;3;3;4;3;4;4;3;3;4;4;4;4;4;3;3;2;2;2;4;3;-3;-3;-3;-3;-3;-3;7;15;7;5;6;7;7;12;11;8;8;6;7;6;6;7;8;8;7;6;5;6;5;7;6;6;12;14;27;-9;27;-9;7;7;9;9;8;8;8;77.00;26.00;39.00;41.00;16.00;13.00;12.00;47.00;14.00;14.00;8.00;11.00;24.00;36.00;27.00;38.00;47.00;18.00;56.00;44.22;56.65;38.60;40.74;42.24;35.88;38.88;63.68;42.46;41.19;215.00;38.80;41.05;44.36;40.14;40.89;43.40;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;58.75;54.75;67.46;55.94
535;"20110007";"00000011";2024;"2025-11-20 19:00:45";1;4;4;3;4;2;4;5;4;2;4;2;3;1;2;2;5;4;2;1;5;1;2;5;5;4;1;4;2;5;4;5;5;2;2;3;4;2;5;4;4;2;5;2;5;1;5;4;4;5;5;4;2;4;4;2;4;3;4;5;4;5;5;4;5;2;4;5;3;4;4;4;2;3;4;1;4;4;5;4;2;5;5;1;2;1;1;4;4;3;4;2;4;4;5;2;1;4;2;4;2;-3;-3;-3;-3;-3;-3;3;17;6;9;3;5;9;16;12;6;2;8;5;9;6;8;9;7;8;7;5;10;7;8;5;8;14;10;27;-9;27;-9;8;8;10;7;9;9;9;80.00;23.00;41.00;36.00;8.00;13.00;15.00;54.00;16.00;19.00;7.00;12.00;28.00;36.00;27.00;41.00;51.00;17.00;58.00;33.70;6.49;38.60;56.01;59.70;51.15;74.98;54.91;48.40;54.96;222.00;42.91;44.53;36.64;44.90;67.11;18.00;66.02;160.88;-98.82;149.02;-114.80;27.72;163.96;62.57;61.50;60.39;64.27
536;"20110008";"00000011";2024;"2025-11-20 19:00:45";2;4;4;5;4;5;5;4;2;3;3;4;3;3;4;2;2;5;3;5;3;5;4;2;5;4;4;4;5;5;5;3;2;4;2;4;5;2;5;1;5;1;5;1;5;4;5;4;5;4;5;3;3;2;5;3;4;3;3;4;4;5;5;5;3;2;2;5;5;3;5;3;2;1;1;2;3;2;3;4;1;1;1;4;2;3;4;2;4;2;4;5;5;5;2;2;2;3;1;3;4;-3;-3;-3;-3;-3;-3;3;15;5;6;6;9;3;8;9;8;8;6;7;9;7;10;10;10;9;7;7;7;6;6;7;7;17;16;27;-9;27;-9;5;6;10;10;6;10;7;64.00;23.00;33.00;45.00;16.00;13.00;16.00;60.00;19.00;17.00;10.00;14.00;26.00;36.00;27.00;34.00;44.00;20.00;54.00;52.63;56.65;38.60;61.09;74.66;74.05;60.54;81.23;60.27;48.07;228.00;46.43;25.98;36.64;25.86;14.66;56.10;82.60;160.88;-98.82;149.02;-114.80;27.72;163.96;54.93;45.75;81.59;49.69
537;"20110009";"00000011";2024;"2025-11-20 19:00:46";5;5;5;5;5;5;5;5;5;5;5;1;5;3;1;1;5;1;5;5;5;1;5;1;5;1;5;5;5;5;5;5;1;5;1;5;5;5;5;5;5;5;5;5;5;5;1;5;5;1;5;5;5;3;1;3;5;5;3;5;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;5;3;5;5;1;5;5;5;1;5;1;5;1;1;1;1;1;1;1;5;1;5;3;3;-3;-3;-3;-3;-3;-3;10;18;10;6;6;10;10;12;8;6;10;6;6;10;10;6;6;2;6;6;10;6;10;8;8;6;20;16;27;-9;27;-9;6;6;6;6;6;6;8;90.00;36.00;42.00;48.00;16.00;12.00;20.00;42.00;12.00;12.00;2.00;16.00;32.00;36.00;27.00;32.00;38.00;12.00;44.00;58.94;56.65;32.87;81.45;29.78;20.61;24.44;11.05;72.14;68.73;248.00;58.17;56.12;70.10;47.29;40.89;56.10;99.17;160.88;-98.82;149.02;-114.80;27.72;163.96;35.83;41.25;25.05;37.19
538;"20110010";"00000011";2024;"2025-11-20 19:00:46";5;5;5;4;5;4;5;2;3;2;3;2;3;3;4;3;4;2;5;3;4;3;4;1;5;5;5;5;4;3;2;2;4;4;2;2;5;2;4;5;3;3;4;4;4;2;2;3;4;3;4;3;5;3;5;3;4;3;5;5;5;5;5;4;5;5;5;5;5;5;5;5;1;2;2;4;4;4;3;3;4;3;3;5;1;4;2;2;4;4;4;1;3;2;4;3;3;1;1;3;3;-3;-3;-3;-3;-3;-3;9;16;9;8;8;10;6;11;11;9;7;7;8;7;3;7;7;3;8;7;6;8;5;6;6;5;19;18;27;-9;27;-9;10;10;10;9;10;10;10;88.00;36.00;41.00;41.00;16.00;15.00;10.00;46.00;15.00;15.00;3.00;13.00;22.00;36.00;27.00;50.00;60.00;19.00;69.00;44.22;56.65;50.06;30.56;39.75;43.51;46.10;19.82;54.33;34.30;234.00;49.95;53.80;70.10;44.90;34.33;68.79;93.65;160.88;-98.82;149.02;-114.80;27.72;163.96;83.58;81.74;74.52;83.02
539;"20120001";"00000012";2024;"2025-11-20 19:00:46";4;4;3;2;4;2;3;3;4;4;3;3;3;1;4;3;3;1;5;3;1;4;5;4;5;5;4;5;4;3;5;3;4;3;3;1;4;5;1;5;3;5;1;3;5;5;1;5;4;5;1;3;1;4;5;4;5;3;3;4;3;4;4;3;4;4;5;3;4;1;3;3;2;4;4;3;2;3;5;3;5;3;2;2;1;3;2;3;3;5;1;1;1;3;1;1;1;5;1;2;2;-3;-3;-3;-3;-3;-3;9;15;8;3;8;5;6;13;13;8;6;8;9;6;6;7;6;2;5;2;4;2;2;5;5;10;12;16;27;-9;27;-9;8;8;7;7;5;7;7;80.00;25.00;42.00;43.00;14.00;17.00;12.00;28.00;12.00;8.00;2.00;6.00;22.00;36.00;27.00;34.00;41.00;14.00;48.00;48.42;44.11;61.52;40.74;-5.14;20.61;-4.44;11.05;12.79;34.30;201.00;30.58;44.53;41.79;47.29;47.44;56.10;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;43.47;45.75;39.19;43.44
540;"20120002";"00000012";2024;"2025-11-20 19:00:46";4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;3;4;3;4;3;4;2;4;2;3;4;4;2;2;3;5;1;2;1;2;4;3;3;5;5;4;4;1;1;2;1;4;4;4;4;4;4;5;5;1;3;4;4;2;2;2;2;2;3;3;2;2;2;2;2;3;3;2;3;2;4;4;2;4;3;5;5;2;1;2;2;1;-3;-3;-3;-3;-3;-3;6;13;7;6;6;6;6;12;12;7;6;6;8;5;7;7;9;4;6;8;6;7;5;5;2;2;9;13;27;-9;27;-9;7;9;9;5;7;8;5;74.00;25.00;37.00;39.00;13.00;14.00;12.00;47.00;13.00;16.00;4.00;14.00;14.00;36.00;27.00;35.00;44.00;14.00;49.00;40.01;37.84;44.33;40.74;42.24;28.24;53.32;28.60;60.27;6.76;196.00;27.65;37.57;41.79;35.38;40.89;37.05;38.40;160.88;-98.82;149.02;-114.80;27.72;163.96;45.38;48.00;39.19;49.69
541;"20120003";"00000012";2024;"2025-11-20 19:00:47";4;3;4;4;4;4;4;3;3;4;3;3;3;4;3;2;4;4;4;3;4;3;4;3;4;2;3;3;2;3;5;3;3;3;2;3;4;2;3;5;3;4;4;4;3;2;1;4;4;4;3;3;5;3;5;4;4;3;4;3;3;3;3;4;4;4;4;3;3;4;4;3;3;2;2;3;2;3;2;4;2;3;3;3;4;3;3;3;4;3;4;1;2;2;4;2;2;1;1;2;3;-3;-3;-3;-3;-3;-3;6;14;7;6;7;7;6;11;12;7;6;6;5;7;9;6;5;2;8;5;5;8;4;5;6;5;17;16;27;-9;27;-9;8;7;6;7;8;7;6;76.00;26.00;39.00;40.00;13.00;11.00;16.00;39.00;14.00;13.00;2.00;10.00;20.00;36.00;27.00;36.00;42.00;13.00;49.00;42.11;37.84;27.13;61.09;22.29;35.88;31.66;11.05;36.53;27.42;208.00;34.69;39.89;44.36;40.14;34.33;56.10;82.60;160.88;-98.82;149.02;-114.80;27.72;163.96;45.38;50.25;32.12;45.52
542;"20120004";"00000012";2024;"2025-11-20 19:00:47";4;2;4;4;4;2;3;2;4;3;3;3;4;2;5;3;4;4;2;5;4;2;5;3;5;5;4;5;5;2;5;2;5;2;5;2;4;2;1;5;2;5;2;2;5;2;1;4;5;4;1;2;5;5;5;3;1;3;3;3;3;4;4;5;3;3;3;3;3;3;1;2;4;2;4;4;3;3;4;3;2;1;4;3;1;4;1;4;1;4;4;1;1;4;4;2;2;1;1;3;1;-3;-3;-3;-3;-3;-3;6;15;5;7;9;6;8;12;15;9;5;9;9;3;6;8;6;2;9;3;4;6;2;5;4;2;9;9;27;-9;27;-9;6;6;7;8;6;5;5;83.00;24.00;47.00;41.00;14.00;18.00;9.00;38.00;17.00;12.00;2.00;7.00;13.00;36.00;27.00;28.00;35.00;15.00;43.00;44.22;44.11;67.25;25.47;19.80;58.78;24.44;11.05;18.72;3.32;193.00;25.88;48.01;39.21;59.19;40.89;11.65;38.40;160.88;-98.82;149.02;-114.80;27.72;163.96;33.92;32.25;46.25;30.94
543;"20120005";"00000012";2024;"2025-11-20 19:00:47";2;2;3;4;4;1;2;2;3;4;1;4;1;4;5;1;5;2;2;5;1;5;1;1;2;3;1;2;5;5;1;1;1;5;1;1;5;1;4;4;2;1;5;1;5;1;1;4;5;4;1;1;1;5;5;5;1;1;4;1;1;1;1;5;4;3;3;5;5;4;1;1;4;2;5;4;2;2;2;5;4;1;1;5;3;5;5;1;5;5;5;2;5;5;5;2;2;5;1;1;1;-3;-3;-3;-3;-3;-3;6;14;4;3;5;7;4;8;16;7;6;3;10;10;4;10;10;3;10;6;4;10;2;2;2;6;5;14;27;-9;27;-9;7;4;6;10;8;2;2;67.00;20.00;39.00;40.00;13.00;13.00;14.00;53.00;20.00;20.00;3.00;10.00;12.00;36.00;27.00;23.00;29.00;16.00;39.00;42.11;37.84;38.60;50.92;57.21;81.68;82.20;19.82;36.53;-0.12;191.00;24.71;29.46;28.92;40.14;14.66;43.40;16.30;160.88;-98.82;149.02;-114.80;27.72;163.96;26.28;21.00;53.32;18.44
544;"20120006";"00000012";2024;"2025-11-20 19:00:47";1;2;1;3;2;1;2;2;2;5;1;5;1;3;3;3;4;5;4;4;2;5;2;5;5;5;2;5;1;3;5;3;5;3;3;3;4;2;1;5;1;3;3;1;5;4;1;5;5;5;1;1;3;5;5;5;4;1;3;1;3;1;1;3;2;1;1;1;1;1;1;1;4;3;5;4;1;1;3;3;1;2;1;1;1;3;1;3;3;3;4;1;3;5;2;1;1;3;1;1;1;-3;-3;-3;-3;-3;-3;2;9;5;3;6;3;3;9;14;8;3;8;4;6;6;9;8;2;9;2;2;5;2;2;2;7;8;10;27;-9;27;-9;4;4;2;4;3;2;2;54.00;13.00;32.00;35.00;11.00;12.00;12.00;37.00;18.00;13.00;2.00;4.00;13.00;36.00;27.00;15.00;17.00;6.00;21.00;31.60;25.30;32.87;40.74;17.31;66.41;31.66;11.05;0.92;3.32;157.00;4.75;14.38;10.90;23.48;21.21;18.00;32.87;160.88;-98.82;149.02;-114.80;27.72;163.96;-8.11;3.00;-17.35;-6.56
545;"20120007";"00000012";2024;"2025-11-20 19:00:48";1;2;5;3;4;1;4;1;1;2;3;1;3;3;3;3;1;2;1;4;3;2;5;5;5;5;3;4;2;2;3;3;1;2;5;2;2;2;3;1;2;3;1;3;5;2;1;1;3;2;1;5;5;5;5;5;1;1;3;2;2;5;1;3;3;2;3;2;1;1;1;2;4;3;5;5;4;5;3;3;4;2;4;1;1;3;5;4;1;4;4;5;3;3;4;5;4;1;1;1;1;-3;-3;-3;-3;-3;-3;5;15;6;7;10;5;5;13;11;8;8;8;6;3;4;5;8;6;7;8;6;5;2;6;2;2;4;12;27;-9;27;-9;6;5;7;4;4;2;4;77.00;23.00;41.00;37.00;16.00;14.00;7.00;45.00;12.00;13.00;6.00;14.00;12.00;36.00;27.00;20.00;27.00;11.00;31.00;35.80;56.65;44.33;15.29;37.26;20.61;31.66;46.14;60.27;-0.12;187.00;22.36;41.05;36.64;44.90;47.44;30.70;10.77;160.88;-98.82;149.02;-114.80;27.72;163.96;10.99;14.25;17.99;14.27
546;"20120008";"00000012";2024;"2025-11-20 19:00:48";3;4;3;3;3;4;4;3;1;3;3;3;2;2;3;3;3;2;1;4;3;3;2;3;4;5;2;3;1;1;1;3;5;5;5;4;4;4;4;5;3;4;3;1;4;1;3;3;4;4;3;3;4;3;4;3;4;2;2;3;1;5;4;4;1;2;1;4;4;3;3;3;2;3;2;3;3;3;4;3;4;2;3;3;1;3;1;1;1;2;2;1;2;5;5;3;2;2;2;3;3;-3;-3;-3;-3;-3;-3;7;13;4;6;5;7;4;9;11;7;3;4;3;2;2;9;6;4;6;7;5;8;5;6;5;6;12;14;27;-9;27;-9;3;2;9;8;4;7;6;66.00;24.00;33.00;21.00;10.00;7.00;4.00;45.00;15.00;14.00;4.00;12.00;22.00;36.00;27.00;23.00;32.00;17.00;40.00;2.16;19.03;4.21;0.03;37.26;43.51;38.88;28.60;48.40;34.30;180.00;18.25;28.30;39.21;25.86;21.21;43.40;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;28.19;21.00;60.39;24.69
547;"20120009";"00000012";2024;"2025-11-20 19:00:48";4;5;5;5;4;3;5;3;5;4;4;3;3;4;4;3;4;4;4;3;4;3;4;4;4;2;3;4;2;3;4;3;3;3;3;3;4;2;3;2;4;4;4;3;4;2;4;3;4;4;4;4;3;3;4;3;4;4;4;4;4;4;3;4;4;4;4;4;3;4;3;4;1;1;3;3;2;3;2;3;2;3;3;2;4;3;3;3;3;3;4;4;2;3;4;3;2;3;2;3;3;-3;-3;-3;-3;-3;-3;6;14;7;6;7;7;8;13;10;7;6;7;5;6;8;7;6;8;8;6;6;8;6;7;7;7;12;14;27;-9;27;-9;8;8;8;7;8;6;8;78.00;26.00;39.00;39.00;13.00;12.00;14.00;49.00;15.00;14.00;8.00;12.00;27.00;36.00;27.00;38.00;46.00;15.00;53.00;40.01;37.84;32.87;50.92;47.23;43.51;38.88;63.68;48.40;51.51;219.00;41.15;42.21;44.36;40.14;47.44;43.40;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;53.02;54.75;46.25;53.85
548;"20130001";"00000013";2024;"2025-11-20 19:00:48";5;5;5;5;5;5;5;2;4;2;4;1;5;1;5;3;5;4;4;2;4;3;5;1;4;5;2;4;3;3;1;5;2;4;4;5;4;2;4;5;5;4;3;2;4;3;2;2;2;4;4;3;5;3;5;3;5;3;5;5;4;5;4;4;4;5;2;5;1;3;4;5;1;1;1;4;4;5;5;3;2;4;3;5;1;1;4;2;2;1;4;1;2;4;3;4;2;1;1;3;3;-3;-3;-3;-3;-3;-3;7;18;9;8;9;10;7;14;12;5;6;6;4;5;2;8;6;3;6;8;7;6;5;6;6;6;10;16;27;-9;27;-9;7;6;10;5;7;8;10;94.00;34.00;46.00;28.00;11.00;10.00;7.00;44.00;14.00;12.00;3.00;15.00;23.00;36.00;27.00;41.00;51.00;15.00;56.00;16.88;25.30;21.40;15.29;34.76;35.88;24.44;19.82;66.20;37.75;215.00;38.80;60.76;64.95;56.81;54.00;56.10;43.92;160.88;-98.82;149.02;-114.80;27.72;163.96;58.75;61.50;46.25;64.27
549;"20130002";"00000013";2024;"2025-11-20 19:00:48";4;4;4;5;4;4;4;1;5;1;4;2;4;3;5;1;4;1;3;1;5;1;5;1;3;3;4;5;3;3;2;3;4;2;3;1;3;2;4;5;4;1;5;3;5;1;3;2;4;2;4;4;3;3;5;1;5;3;5;5;3;5;5;4;4;4;4;5;1;4;5;4;2;1;2;5;5;4;3;5;5;5;5;5;3;3;2;4;3;5;4;1;5;3;5;4;4;3;1;5;3;-3;-3;-3;-3;-3;-3;9;16;7;10;10;9;10;15;12;6;6;9;8;6;5;6;10;4;8;8;8;10;5;9;6;8;13;16;27;-9;27;-9;9;7;10;5;8;10;9;98.00;35.00;48.00;40.00;12.00;17.00;11.00;54.00;14.00;20.00;4.00;16.00;28.00;36.00;27.00;43.00;53.00;15.00;58.00;42.11;31.57;61.52;35.65;59.70;35.88;82.20;28.60;72.14;54.96;249.00;58.76;65.40;67.53;61.57;60.56;56.10;60.50;160.88;-98.82;149.02;-114.80;27.72;163.96;62.57;66.00;46.25;68.44
550;"20130003";"00000013";2024;"2025-11-20 19:00:49";4;5;3;4;5;1;4;3;4;1;4;3;2;1;5;3;4;3;3;3;5;3;5;1;5;4;3;4;3;4;4;2;1;3;2;3;4;2;4;2;5;1;5;3;5;1;4;2;4;2;3;3;3;3;3;3;3;3;5;4;3;5;4;3;4;5;3;5;1;4;3;3;1;2;5;3;5;3;5;3;3;3;3;5;2;4;5;3;4;3;4;4;5;3;5;4;4;3;3;3;3;-3;-3;-3;-3;-3;-3;7;16;6;10;8;9;7;14;12;9;8;7;6;8;6;7;10;8;8;8;9;10;6;6;6;6;7;17;27;-9;27;-9;8;6;10;4;8;7;7;89.00;32.00;43.00;44.00;17.00;13.00;14.00;60.00;15.00;20.00;8.00;17.00;24.00;36.00;27.00;38.00;48.00;14.00;52.00;50.53;62.92;38.60;50.92;74.66;43.51;82.20;63.68;78.07;41.19;241.00;54.06;54.96;59.81;49.67;54.00;62.44;27.35;160.88;-98.82;149.02;-114.80;27.72;163.96;51.11;54.75;39.19;58.02
551;"20130004";"00000013";2024;"2025-11-20 19:00:49";2;4;3;4;4;1;4;5;4;5;4;5;3;3;5;2;5;5;5;3;2;5;5;2;4;4;4;4;4;2;3;4;4;4;3;4;5;2;4;1;4;3;5;2;5;2;5;2;5;4;3;4;5;3;3;1;4;3;5;4;3;5;5;5;3;4;3;4;3;5;5;5;2;2;5;1;1;1;3;4;1;3;1;4;2;2;2;2;3;2;4;5;3;4;4;4;2;1;3;5;3;-3;-3;-3;-3;-3;-3;3;14;6;3;6;8;5;15;14;6;6;6;6;5;5;9;8;10;9;8;6;9;6;9;6;5;10;15;27;-9;27;-9;8;6;9;8;8;10;9;74.00;20.00;39.00;34.00;12.00;12.00;10.00;59.00;18.00;17.00;10.00;14.00;26.00;36.00;27.00;42.00;51.00;17.00;59.00;29.50;31.57;32.87;30.56;72.17;66.41;60.54;81.23;60.27;48.07;218.00;40.56;37.57;28.92;40.14;60.56;49.75;43.92;160.88;-98.82;149.02;-114.80;27.72;163.96;64.48;63.75;60.39;64.27
552;"20130005";"00000013";2024;"2025-11-20 19:00:49";5;5;5;5;4;3;5;3;5;2;3;1;4;2;2;1;3;1;5;2;3;4;5;1;5;2;3;5;5;4;3;1;1;1;2;1;5;1;4;4;5;1;5;1;5;1;4;1;5;5;4;4;3;2;3;3;5;3;5;4;4;5;5;5;5;4;5;4;4;5;5;5;1;1;3;3;4;5;4;5;5;4;2;5;4;5;5;5;4;5;5;2;5;5;5;5;1;3;3;3;4;-3;-3;-3;-3;-3;-3;10;18;10;7;8;10;7;14;7;10;8;10;10;8;7;10;10;6;10;9;6;10;7;7;7;8;12;18;27;-9;27;-9;10;9;9;9;10;10;9;91.00;37.00;40.00;53.00;18.00;20.00;15.00;61.00;20.00;20.00;6.00;15.00;29.00;36.00;27.00;47.00;56.00;18.00;65.00;69.45;69.18;78.71;56.01;77.16;81.68;82.20;46.14;66.20;58.40;264.00;67.56;57.28;72.68;42.52;54.00;68.79;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;75.94;74.99;67.46;74.69
553;"20130006";"00000013";2024;"2025-11-20 19:00:49";1;4;1;3;2;3;4;4;2;3;4;4;3;3;4;4;3;5;2;3;2;4;3;3;4;5;3;3;3;3;1;3;4;4;4;1;5;2;5;1;5;1;5;1;5;5;5;1;5;2;2;4;2;2;1;1;3;4;4;4;1;5;1;5;1;4;1;5;4;1;1;3;2;3;3;2;3;2;3;2;1;3;2;3;1;3;2;2;2;5;4;5;5;5;1;5;4;4;5;5;4;-3;-3;-3;-3;-3;-3;2;8;4;5;5;7;4;13;12;7;5;5;8;5;2;10;10;10;9;10;9;6;7;9;8;7;15;15;27;-9;27;-9;5;2;10;9;2;2;7;60.00;18.00;29.00;32.00;12.00;13.00;7.00;64.00;19.00;16.00;10.00;19.00;31.00;36.00;27.00;21.00;31.00;19.00;40.00;25.29;31.57;38.60;15.29;84.64;74.05;53.32;81.23;89.94;65.28;217.00;39.97;21.34;23.77;16.33;47.44;49.75;71.55;160.88;-98.82;149.02;-114.80;27.72;163.96;28.19;16.50;74.52;22.60
554;"20130007";"00000013";2024;"2025-11-20 19:00:50";3;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;4;2;4;3;4;1;4;4;3;1;3;3;1;3;5;3;4;3;4;1;5;2;4;4;4;5;4;3;3;4;5;3;1;1;3;4;5;3;3;3;3;3;3;4;3;3;3;4;3;5;1;4;3;4;2;2;2;2;3;3;3;3;3;4;3;5;2;3;1;3;2;3;5;4;2;1;3;2;3;3;1;3;2;-3;-3;-3;-3;-3;-3;6;14;7;7;6;9;7;13;11;7;4;4;6;5;3;5;6;7;10;7;7;7;2;4;5;6;13;13;27;-9;27;-9;6;6;9;4;7;6;7;80.00;29.00;38.00;29.00;11.00;10.00;8.00;49.00;15.00;13.00;7.00;14.00;17.00;36.00;27.00;33.00;42.00;13.00;46.00;18.98;25.30;21.40;20.38;47.23;43.51;31.66;54.91;60.27;17.09;201.00;30.58;44.53;52.08;37.76;47.44;37.05;60.50;160.88;-98.82;149.02;-114.80;27.72;163.96;39.65;43.50;32.12;45.52
555;"20130008";"00000013";2024;"2025-11-20 19:00:50";3;4;2;2;2;4;2;3;3;2;2;5;2;4;4;4;2;4;2;4;2;4;2;2;3;5;1;1;1;1;1;3;4;4;5;4;4;2;1;5;2;4;3;2;4;1;1;4;5;5;3;3;5;4;5;4;4;3;3;2;2;2;4;3;5;1;1;5;1;2;4;1;2;4;2;3;4;1;2;2;2;2;2;4;1;3;2;2;1;2;4;1;2;4;5;2;1;1;1;2;2;-3;-3;-3;-3;-3;-3;5;8;3;6;5;6;5;8;12;6;3;3;3;2;2;8;6;2;9;3;3;8;4;5;5;5;15;11;27;-9;27;-9;4;3;7;4;7;8;3;58.00;20.00;30.00;19.00;9.00;6.00;4.00;39.00;17.00;14.00;2.00;6.00;19.00;36.00;27.00;25.00;32.00;11.00;36.00;-2.05;12.76;-1.52;0.03;22.29;58.78;38.88;11.05;12.79;23.98;161.00;7.10;19.02;28.92;18.71;14.66;24.35;71.55;160.88;-98.82;149.02;-114.80;27.72;163.96;20.54;25.50;17.99;24.69
